time,surface_partial_pressure_of_carbon_dioxide_in_sea_water,surface_partial_pressure_of_carbon_dioxide_in_air
2016-05-18 04:59:00,184.5915491268,243.4561714125
2016-05-18 05:59:00,187.4935027552,245.9423989501
2016-05-18 06:59:00,187.8497614935,264.7477701781
2016-05-18 07:59:00,188.3392171779,266.3793605255
2016-05-18 08:59:00,184.2851334403,261.8467619647
2016-05-18 09:59:00,232.4408411465,270.2398054569
2016-05-18 10:59:00,198.9424346163,304.0399338099
2016-05-18 11:59:00,185.3167475395,264.5320927996
2016-05-18 12:59:00,180.4143038764,251.7866047009
2016-05-18 13:59:00,186.3963285084,262.9090164235
2016-05-18 14:59:00,194.617868794,265.4034430473
2016-05-18 15:59:00,197.1461605943,263.8766390476
2016-05-18 16:59:00,202.4548859555,262.4719134743
2016-05-18 17:59:00,194.6527794912,265.0878276313
2016-05-18 18:59:00,182.7960324314,259.5614533093
2016-05-18 19:59:00,193.1887319407,261.0437557077
2016-05-18 20:59:00,204.6329502152,260.7635066345
2016-05-18 21:59:00,206.8066315761,273.8396649456
2016-05-18 22:59:00,210.9122186583,271.1973347649
2016-05-18 23:59:00,213.9340971708,275.3242769443
2016-05-19 00:59:00,209.0992132028,259.9566125375
2016-05-19 01:59:00,212.4509691038,271.4354587431
2016-05-19 02:59:00,214.5714696932,271.4450520007
2016-05-19 03:59:00,214.9105874935,272.9321115234
2016-05-19 04:59:00,209.6796474491,276.5475098045
2016-05-19 05:59:00,211.4526036955,281.6530708457
2016-05-19 06:59:00,207.251946432,280.1857887489
2016-05-19 07:58:00,207.820688379,275.4806465072
2016-05-19 07:59:00,207.7058428942,275.4616139277
2016-05-19 08:58:00,214.7183413521,275.7886424216
2016-05-19 08:59:00,214.6389094498,275.7776933441
2016-05-19 09:58:00,231.2654360967,283.3385432883
2016-05-19 09:59:00,231.2100218974,283.3398042309
2016-05-19 10:58:00,246.5968187145,294.4423891528
2016-05-19 10:59:00,246.597533573,294.449866231
2016-05-19 11:58:00,259.6206976314,304.9015013364
2016-05-19 11:59:00,259.6768178774,304.9094283599
2016-05-19 12:59:00,263.4045597226,290.625499983
2016-05-19 13:58:00,263.9215087589,317.6633693818
2016-05-19 13:59:00,263.8555391068,317.7027718467
2016-05-19 14:58:00,254.411130644,316.9500863424
2016-05-19 14:59:00,254.1678562617,316.940409622
2016-05-19 15:58:00,253.7240624229,311.8527128031
2016-05-19 15:59:00,253.5273012055,311.8360229081
2016-05-19 16:58:00,247.9722582038,313.3993953717
2016-05-19 16:59:00,247.7951980015,313.3940183438
2016-05-19 17:58:00,247.0045876511,303.1659310862
2016-05-19 17:59:00,246.8579072821,303.1390955095
2016-05-19 18:58:00,260.3478904515,309.7658163907
2016-05-19 18:59:00,260.2781449367,309.769575904
2016-05-19 19:58:00,270.3440352825,321.7223145829
2016-05-19 19:59:00,270.2929972507,321.7361383817
2016-05-19 20:58:00,271.4916419936,327.8476075722
2016-05-19 20:59:00,271.3787406154,327.8516789137
2016-05-19 21:58:00,281.4984425117,327.7148688071
2016-05-19 21:59:00,281.354768073,327.7082220255
2016-05-19 22:58:00,274.2374629904,341.8535828451
2016-05-19 22:59:00,274.050694371,341.8727619026
2016-05-19 23:58:00,270.5122131754,333.9349743154
2016-05-19 23:59:00,270.5288190406,333.9142638422
2016-05-20 00:59:00,241.7128224635,315.6789071677
2016-05-20 01:58:00,236.5806038737,317.3719842123
2016-05-20 01:59:00,236.4303249797,317.369229203
2016-05-20 02:58:00,209.32618585,302.9709500097
2016-05-20 02:59:00,209.0797909838,302.9380741623
2016-05-20 03:58:00,205.8163783,286.6894904296
2016-05-20 03:59:00,205.6648073737,286.6530212404
2016-05-20 04:58:00,203.0976591414,283.2771471336
2016-05-20 04:59:00,202.4618294209,283.2616594607
2016-05-20 05:58:00,197.212180792,278.0658790371
2016-05-20 05:59:00,197.0910216418,278.0456178892
2016-05-20 06:58:00,200.5996792499,284.5678524231
2016-05-20 06:59:00,200.4957372846,284.5691213785
2016-05-20 07:58:00,221.1519013694,283.1527478751
2016-05-20 07:59:00,221.0011962039,283.1392435322
2016-05-20 08:58:00,244.757047249,302.3079753293
2016-05-20 08:59:00,244.6041798844,302.3325020931
2016-05-20 09:58:00,264.4300363928,313.5255332251
2016-05-20 09:59:00,264.3820053928,313.5366319501
2016-05-20 10:58:00,256.0580665556,326.8638067351
2016-05-20 10:59:00,255.7923539882,326.8806639274
2016-05-20 11:58:00,254.1228256847,315.294374356
2016-05-20 11:59:00,253.9301663671,315.2668243526
2016-05-20 12:59:00,257.2685647805,301.7682923855
2016-05-20 13:58:00,267.2403929188,324.7726650721
2016-05-20 13:59:00,267.235385605,324.8052572969
2016-05-20 14:58:00,270.6126737396,324.6410063446
2016-05-20 14:59:00,270.4720217534,324.6330776795
2016-05-20 15:58:00,264.5259889794,325.2817041261
2016-05-20 15:59:00,264.3137439345,325.2759954179
2016-05-20 16:58:00,253.006250514,325.0722727153
2016-05-20 16:59:00,252.8239113003,325.0653396414
2016-05-20 17:58:00,239.4797012501,312.5675404991
2016-05-20 17:59:00,239.2287760095,312.5367102624
2016-05-20 18:58:00,220.99817522,310.1504045318
2016-05-20 18:59:00,220.7541815733,310.1391298016
2016-05-20 19:58:00,220.7131754256,296.0367372769
2016-05-20 19:59:00,220.1857240521,296.0014340628
2016-05-20 20:58:00,206.471739041,280.9331514236
2016-05-20 20:59:00,206.4767687515,280.896863915
2016-05-20 21:58:00,224.2708127724,277.8268620539
2016-05-20 21:59:00,223.9604228349,277.8148518569
2016-05-20 22:58:00,222.6836345505,285.8190352369
2016-05-20 22:59:00,222.2486635414,285.8276874106
2016-05-20 23:58:00,241.7665926474,274.56604442
2016-05-20 23:59:00,241.8303442923,274.5378852975
2016-05-21 00:59:00,254.9588028072,273.6829744773
2016-05-21 01:58:00,228.5118430792,301.7637808919
2016-05-21 01:59:00,228.3246720536,301.8103145938
2016-05-21 02:58:00,217.0675939633,297.784352632
2016-05-21 02:59:00,216.711975183,297.7692749945
2016-05-21 03:58:00,216.9039703101,293.6335200001
2016-05-21 03:59:00,216.7069634633,293.6168397143
2016-05-21 04:58:00,219.719184349,297.172830621
2016-05-21 04:59:00,219.5774040834,297.1691008852
2016-05-21 05:58:00,233.6996000905,295.1125919588
2016-05-21 05:59:00,233.6511791677,295.0965469172
2016-05-21 06:58:00,246.0553293856,303.1084099661
2016-05-21 06:59:00,245.8151497862,303.1121237351
2016-05-21 07:58:00,242.1035858212,308.6802384515
2016-05-21 07:59:00,242.0336093634,308.6802758959
2016-05-21 08:58:00,258.4077946377,315.0646336513
2016-05-21 08:59:00,258.5161994202,315.0680651658
2016-05-21 09:58:00,264.3524549716,319.4529951577
2016-05-21 09:59:00,264.3290720865,319.4514760486
2016-05-21 10:58:00,284.7810058393,322.5793972746
2016-05-21 10:59:00,284.3101868986,322.5767532461
2016-05-21 11:58:00,243.8333127724,321.5860629581
2016-05-21 11:59:00,243.4506127149,321.5763803632
2016-05-21 12:59:00,211.7888018477,276.1533250638
2016-05-21 13:58:00,204.7943138827,276.7731648956
2016-05-21 13:59:00,204.5755073402,276.7658133964
2016-05-21 14:58:00,249.6390328152,273.0298776211
2016-05-21 14:59:00,249.2897493626,273.0136367523
2016-05-21 15:58:00,256.6758830907,311.6906018623
2016-05-21 15:59:00,256.4905651164,311.7522219207
2016-05-21 16:58:00,241.9983448474,312.8339411617
2016-05-21 16:59:00,241.6323608027,312.8284821682
2016-05-21 17:58:00,227.3449605231,300.5731818992
2016-05-21 17:59:00,227.0304661156,300.5436375746
2016-05-21 18:58:00,222.0385324143,287.1079599518
2016-05-21 18:59:00,221.8330773501,287.0752402918
2016-05-21 19:58:00,203.4279006292,284.1209779818
2016-05-21 19:59:00,203.2006137429,284.1068142322
2016-05-21 20:58:00,185.9266438441,266.7553106058
2016-05-21 20:59:00,185.6656735751,266.7143477718
2016-05-21 21:58:00,177.0586563965,254.0988339117
2016-05-21 21:59:00,176.7909079694,254.0665362166
2016-05-21 22:58:00,169.7269460893,263.1256882547
2016-05-21 22:59:00,169.4828059462,263.1336251501
2016-05-21 23:58:00,179.4224417098,258.9637680295
2016-05-21 23:59:00,179.2937145324,258.9446097704
2016-05-22 00:59:00,180.7835365436,245.0249673828
2016-05-22 01:58:00,166.1074898224,270.286489815
2016-05-22 01:59:00,165.8756322477,270.3241764935
2016-05-22 02:58:00,154.7671439366,260.6179089143
2016-05-22 02:59:00,154.5169781643,260.5860372787
2016-05-22 03:58:00,147.7914507772,252.7761534055
2016-05-22 03:59:00,147.5043362941,252.7474639086
2016-05-22 04:58:00,147.6325676968,239.3870923961
2016-05-22 04:59:00,147.4523346904,239.347780495
2016-05-22 05:58:00,162.2638015051,241.2415482284
2016-05-22 05:59:00,162.0222088576,241.2305315026
2016-05-22 06:58:00,160.1788567111,245.944239972
2016-05-22 06:59:00,159.9928077967,245.9383946869
2016-05-22 07:58:00,162.851437207,251.6896250303
2016-05-22 07:59:00,162.5069979028,251.6863753856
2016-05-22 08:58:00,169.4813525475,246.6166367739
2016-05-22 08:59:00,169.3938594868,246.5925736382
2016-05-22 09:58:00,176.1389171601,252.707509106
2016-05-22 09:59:00,176.0313101406,252.7048270147
2016-05-22 10:58:00,196.230612355,255.2887303012
2016-05-22 10:59:00,196.243680607,255.2798107131
2016-05-22 11:58:00,215.1565969652,290.1463071918
2016-05-22 11:59:00,214.9891407599,290.1995212333
2016-05-22 12:59:00,205.6035104312,279.2802690096
2016-05-22 13:58:00,214.4041450777,285.1683936912
2016-05-22 13:59:00,214.4511658031,285.1680591756
2016-05-22 14:58:00,201.3939250247,285.1947074486
2016-05-22 14:59:00,201.1490439181,285.1833482456
2016-05-22 15:58:00,202.6988843141,279.8477131095
2016-05-22 15:59:00,202.355110412,279.8268300707
2016-05-22 16:58:00,176.0966799284,272.0810493699
2016-05-22 16:59:00,175.7883327165,272.0551321678
2016-05-22 17:58:00,174.0461155317,253.5644618202
2016-05-22 17:59:00,173.9241888724,253.5180450506
2016-05-22 18:58:00,169.3202411794,253.6442297138
2016-05-22 18:59:00,169.2124259808,253.6327385095
2016-05-22 19:58:00,166.7960846904,248.0875913261
2016-05-22 19:59:00,166.6368708364,248.06493212
2016-05-22 20:58:00,169.2843534111,243.0579425262
2016-05-22 20:59:00,169.1582747348,243.0364806101
2016-05-22 21:58:00,165.4710284049,240.7265088243
2016-05-22 21:59:00,165.3047619048,240.7113389638
2016-05-22 22:58:00,191.8147144091,262.4068586742
2016-05-22 22:59:00,191.8479636997,262.4397176507
2016-05-22 23:58:00,223.637956452,266.7189082399
2016-05-22 23:59:00,223.6726845855,266.7138088753
2016-05-23 00:59:00,226.3836852674,286.5968136437
2016-05-23 01:58:00,237.1111213916,297.0408939471
2016-05-23 01:59:00,237.0738650382,297.0484568481
2016-05-23 02:58:00,219.4079663212,301.0044368966
2016-05-23 02:59:00,219.147741642,301.0002533826
2016-05-23 03:58:00,212.4116641994,285.3660128076
2016-05-23 03:59:00,212.2948934431,285.3240845359
2016-05-23 04:58:00,226.6982050333,280.804832922
2016-05-23 04:59:00,226.6977007772,280.7837655586
2016-05-23 05:58:00,227.4968325931,282.9977922717
2016-05-23 05:59:00,227.4162233222,282.9898999655
2016-05-23 06:58:00,232.3827350111,282.6250043126
2016-05-23 06:59:00,232.3562253269,282.6136351792
2016-05-23 07:58:00,230.346351468,286.7381973986
2016-05-23 07:59:00,230.1706914631,286.7357787274
2016-05-23 08:58:00,231.9769985196,286.1558800999
2016-05-23 08:59:00,231.92620821,286.144055421
2016-05-23 09:58:00,233.8053108808,297.9547445752
2016-05-23 09:59:00,233.6459142919,297.9668426969
2016-05-23 10:58:00,235.0241888724,292.8368533655
2016-05-23 10:59:00,234.9206105046,292.8147238192
2016-05-23 11:58:00,227.7773007649,291.6455411531
2016-05-23 11:59:00,227.7023770972,291.631720292
2016-05-23 12:59:00,219.8703635167,275.3765019936
2016-05-23 13:58:00,219.4442789292,290.665287483
2016-05-23 13:59:00,219.2521974463,290.6826302683
2016-05-23 14:58:00,210.9785097459,284.6803015322
2016-05-23 14:59:00,210.7994965149,284.655756491
2016-05-23 15:58:00,203.6752899087,278.4666891185
2016-05-23 15:59:00,203.460584752,278.4423166099
2016-05-23 16:58:00,189.4952843573,277.6251523406
2016-05-23 16:59:00,189.3610250123,277.6108458436
2016-05-23 17:58:00,185.0160066617,267.1519936951
2016-05-23 17:59:00,184.9259923205,267.1178144654
2016-05-23 18:58:00,191.8697230447,265.68271512
2016-05-23 18:59:00,191.7564728288,265.6674080441
2016-05-23 19:58:00,193.6317758451,271.4690665936
2016-05-23 19:59:00,193.556705681,271.4677684628
2016-05-23 20:58:00,219.392357513,261.3032043235
2016-05-23 20:59:00,219.2445911979,261.2712966754
2016-05-23 21:58:00,229.4346965211,272.7680836158
2016-05-23 21:59:00,229.350889773,272.7796232502
2016-05-23 22:58:00,247.0122193437,276.8987056288
2016-05-23 22:59:00,247.0470561929,276.8973474332
2016-05-23 23:58:00,261.3976375524,286.6048265969
2016-05-23 23:59:00,261.3941293486,286.6152261054
2016-05-24 00:59:00,270.8131048332,275.985237692
2016-05-24 01:58:00,281.6594621268,306.4679159163
2016-05-24 01:59:00,281.6614853195,306.5196973675
2016-05-24 02:58:00,278.3704817419,328.2450237722
2016-05-24 02:59:00,278.4258573896,328.2804607661
2016-05-24 03:58:00,275.6541810593,324.7456880933
2016-05-24 03:59:00,275.4629184143,324.7288948051
2016-05-24 04:58:00,269.8994417715,327.1602685799
2016-05-24 04:59:00,269.7786413356,327.1556002064
2016-05-24 05:58:00,253.6737267662,321.1077752614
2016-05-24 05:59:00,253.4606464347,321.0858960078
2016-05-24 06:58:00,240.1592878732,309.6300013395
2016-05-24 06:59:00,239.998221482,309.597738872
2016-05-24 07:58:00,237.2114483099,302.7985347769
2016-05-24 07:59:00,237.1057549963,302.7742262814
2016-05-24 08:58:00,230.7649734764,300.2634564984
2016-05-24 08:59:00,230.6205485648,300.2460649712
2016-05-24 09:58:00,230.2671632124,293.4619839115
2016-05-24 09:59:00,230.1966907229,293.4364822405
2016-05-24 10:58:00,228.5347196521,296.1379921244
2016-05-24 10:59:00,228.2794432108,296.1305311787
2016-05-24 11:58:00,220.3055838268,292.2323575213
2016-05-24 11:59:00,220.201460852,292.2123647498
2016-05-24 12:59:00,215.8416947666,270.2762690146
2016-05-24 13:58:00,216.904767045,291.1442421009
2016-05-24 13:59:00,216.7284316144,291.1705615727
2016-05-24 14:58:00,208.2843341352,288.9142096406
2016-05-24 14:59:00,208.1096821285,288.8959882555
2016-05-24 15:58:00,211.2452761329,282.045251819
2016-05-24 15:59:00,211.1444094909,282.0190627473
2016-05-24 16:58:00,231.4761493544,281.62820768
2016-05-24 16:59:00,231.5266366478,281.6131007134
2016-05-24 17:58:00,246.3172110165,293.6170057438
2016-05-24 17:59:00,246.2953573485,293.6266336793
2016-05-24 18:58:00,236.1389248705,306.0484796888
2016-05-24 18:59:00,235.9420490994,306.0605739267
2016-05-24 19:58:00,220.8484764372,295.3336339602
2016-05-24 19:59:00,220.6160405872,295.3012309452
2016-05-24 20:58:00,211.4952864134,284.4974652775
2016-05-24 20:59:00,211.416126943,284.4659565488
2016-05-24 21:58:00,210.4493096677,276.6772648549
2016-05-24 21:59:00,210.2876058886,276.6502470967
2016-05-24 22:58:00,216.9441565918,277.0036825313
2016-05-24 22:59:00,216.930678921,276.9913824576
2016-05-24 23:58:00,220.9124105601,278.5812716398
2016-05-24 23:59:00,220.8719467061,278.5718685175
2016-05-25 00:59:00,234.7600405735,265.6186018729
2016-05-25 01:58:00,250.0281401637,290.3726186825
2016-05-25 01:59:00,250.0079262275,290.4095470541
2016-05-25 02:58:00,259.4225162431,311.269856281
2016-05-25 02:59:00,259.3215519368,311.3006502368
2016-05-25 03:58:00,262.5967801628,313.6269875946
2016-05-25 03:59:00,262.4008758944,313.6204445661
2016-05-25 04:58:00,268.3218552101,315.2993198304
2016-05-25 04:59:00,268.2696356608,315.2928343968
2016-05-25 05:58:00,248.1483880253,319.1425976431
2016-05-25 05:59:00,248.0305946213,319.1397675517
2016-05-25 06:58:00,189.8912401748,308.2106913285
2016-05-25 06:59:00,189.4405224525,308.1797318394
2016-05-25 07:58:00,188.7399721547,274.7777265024
2016-05-25 07:59:00,188.7110936343,274.7005276548
2016-05-25 08:58:00,164.9314595009,273.4426877163
2016-05-25 08:59:00,164.6434354182,273.4252623475
2016-05-25 09:58:00,177.3041353847,263.0437301775
2016-05-25 09:59:00,177.1837065137,263.007982601
2016-05-25 10:58:00,172.8552703465,269.3202001814
2016-05-25 10:59:00,172.6357019492,269.3148605513
2016-05-25 11:58:00,172.3398893236,264.7603134845
2016-05-25 11:59:00,172.1484085862,264.7350839738
2016-05-25 12:59:00,165.4004989445,249.449478807
2016-05-25 13:58:00,173.4265821614,261.0405693643
2016-05-25 13:59:00,173.2884437454,261.044655673
2016-05-25 14:58:00,173.77375445,264.9999935979
2016-05-25 14:59:00,173.6377837404,264.9904574543
2016-05-25 15:58:00,179.280035071,271.8957828667
2016-05-25 15:59:00,179.1676844313,271.8919913059
2016-05-25 16:58:00,193.997334426,274.0027472226
2016-05-25 16:59:00,194.0834875401,273.9887207368
2016-05-25 17:58:00,188.6554470234,279.8203883265
2016-05-25 17:59:00,188.4539847027,279.8145462456
2016-05-25 18:58:00,182.755853248,269.1995832329
2016-05-25 18:59:00,182.5846595115,269.1645182639
2016-05-25 19:58:00,174.0388094357,261.9204467895
2016-05-25 19:59:00,173.8776292253,261.8916408806
2016-05-25 20:58:00,169.5820490113,252.7882246663
2016-05-25 20:59:00,169.4099663829,252.7562697581
2016-05-25 21:58:00,171.8997479821,247.9377415273
2016-05-25 21:59:00,171.6158401184,247.912827625
2016-05-25 22:58:00,181.3863209792,263.123813956
2016-05-25 22:59:00,181.3660097459,263.1391564884
2016-05-25 23:58:00,177.8507785238,268.3580130095
2016-05-25 23:59:00,177.6288011966,268.351414164
2016-05-26 00:59:00,176.0518648738,257.2006735302
2016-05-26 01:58:00,195.110052959,258.5596280168
2016-05-26 01:59:00,194.9198124846,258.5449083439
2016-05-26 02:58:00,177.8435462268,274.4302357402
2016-05-26 02:59:00,177.5218819393,274.4453603438
2016-05-26 03:58:00,168.2692714391,257.4337267367
2016-05-26 03:59:00,168.0732250802,257.3866745814
2016-05-26 04:58:00,171.5782268866,250.489614229
2016-05-26 04:59:00,171.431408833,250.4618883497
2016-05-26 05:58:00,176.7747325614,247.2906343051
2016-05-26 05:59:00,176.6578383296,247.270023995
2016-05-26 06:58:00,181.4725622114,267.5779953043
2016-05-26 06:59:00,181.3237108315,267.6032987958
2016-05-26 07:58:00,196.7877740474,267.7564055486
2016-05-26 07:59:00,196.680406489,267.7408203421
2016-05-26 08:58:00,234.3279096613,285.9250873458
2016-05-26 08:59:00,234.3271881939,285.9446672831
2016-05-26 09:58:00,241.2979186493,300.5616322191
2016-05-26 09:59:00,241.2515420676,300.5751078153
2016-05-26 10:58:00,249.0532900012,303.02327172
2016-05-26 10:59:00,248.9707778189,303.0154444855
2016-05-26 11:58:00,248.466309678,298.5146309988
2016-05-26 11:59:00,248.3432950901,298.4933633907
2016-05-26 12:59:00,238.3752672917,296.4515028135
2016-05-26 13:58:00,236.5049750956,300.326735199
2016-05-26 13:59:00,236.3780224525,300.3218941534
2016-05-26 14:58:00,231.6227485813,296.0403671243
2016-05-26 14:59:00,231.5643504811,296.0197589939
2016-05-26 15:58:00,232.2437777572,294.3342531031
2016-05-26 15:59:00,232.1635208488,294.317198875
2016-05-26 16:58:00,236.5175275259,292.9767294101
2016-05-26 16:59:00,236.485766716,292.9612485607
2016-05-26 17:58:00,238.096839918,294.2462125906
2016-05-26 17:59:00,237.9825900567,294.2355772959
2016-05-26 18:58:00,234.7614691278,300.7600700205
2016-05-26 18:59:00,234.6560109795,300.7602687823
2016-05-26 19:58:00,231.907562685,293.6310493382
2016-05-26 19:59:00,231.7893998273,293.6036027087
2016-05-26 20:58:00,230.3560826857,291.4901936717
2016-05-26 20:59:00,230.2849124106,291.4727958557
2016-05-26 21:58:00,225.8973252837,287.9249944395
2016-05-26 21:59:00,225.8325160375,287.9045958788
2016-05-26 22:58:00,220.7018393011,282.8302698652
2016-05-26 22:59:00,220.5355446583,282.8071562186
2016-05-26 23:58:00,215.5834991056,290.4823962192
2016-05-26 23:59:00,215.457824451,290.4837678728
2016-05-27 00:59:00,202.0920048935,266.9875382314
2016-05-27 01:58:00,209.7393963576,271.599887474
2016-05-27 01:59:00,209.6582161362,271.5945352769
