practical_salinity,Nitrate uMol L-1,time UTC,seawater_temperature °C,corr Nitrate umol L-1,depth (m),Date and Time,Date UTC,time UTC,Date Local,Time Local,,,
33.670216,24.31,2020-08-07T21:22:37Z,8.523469,25.503408,79.59927,8/7/20 21:22,8/7/20,21:22:37,8/7/20 14:22,14:22:37,,,
33.63782,24.72,2020-08-07T21:23:15Z,8.553355,25.53088,77.92884,8/7/20 21:23,8/7/20,21:23:15,8/7/20 14:23,14:23:15,,,
33.635708,24.79,2020-08-07T21:23:16Z,8.556503,25.511473,77.88578,8/7/20 21:23,8/7/20,21:23:16,8/7/20 14:23,14:23:16,,,
33.530594,24.36,2020-08-07T21:23:55Z,8.575095,24.453936,76.13443,8/7/20 21:23,8/7/20,21:23:55,8/7/20 14:23,14:23:55,,,
33.530933,24.07,2020-08-07T21:23:56Z,8.575086,24.662502,76.11103,8/7/20 21:23,8/7/20,21:23:56,8/7/20 14:23,14:23:56,,,
33.50572,23.52,2020-08-07T21:24:36Z,8.577657,24.479963,74.38378,8/7/20 21:24,8/7/20,21:24:36,8/7/20 14:24,14:24:36,,,
33.505356,23.33,2020-08-07T21:24:37Z,8.577636,24.458725,74.35265,8/7/20 21:24,8/7/20,21:24:37,8/7/20 14:24,14:24:37,,,
33.460342,22.87,2020-08-07T21:25:15Z,8.616037,23.797094,72.66223,8/7/20 21:25,8/7/20,21:25:15,8/7/20 14:25,14:25:15,,,
33.45931,23,2020-08-07T21:25:16Z,8.6172,23.692188,72.59475,8/7/20 21:25,8/7/20,21:25:16,8/7/20 14:25,14:25:16,,,
33.450657,21.68,2020-08-07T21:25:55Z,8.627496,23.30291,70.92006,8/7/20 21:25,8/7/20,21:25:55,8/7/20 14:25,14:25:55,,,
33.451134,22.44,2020-08-07T21:25:56Z,8.62691,23.285221,70.903824,8/7/20 21:25,8/7/20,21:25:56,8/7/20 14:25,14:25:56,,,
33.44909,22.11,2020-08-07T21:26:36Z,8.630796,22.972683,69.18595,8/7/20 21:26,8/7/20,21:26:36,8/7/20 14:26,14:26:36,,,
33.449116,22.05,2020-08-07T21:26:37Z,8.630834,23.05824,69.14698,8/7/20 21:26,8/7/20,21:26:37,8/7/20 14:26,14:26:37,,,
33.448895,22.49,2020-08-07T21:27:16Z,8.630917,22.898954,67.44848,8/7/20 21:27,8/7/20,21:27:16,8/7/20 14:27,14:27:16,,,
33.449028,22.09,2020-08-07T21:27:17Z,8.630424,23.031807,67.40616,8/7/20 21:27,8/7/20,21:27:17,8/7/20 14:27,14:27:17,,,
33.447483,22.23,2020-08-07T21:27:56Z,8.631609,22.937202,65.641556,8/7/20 21:27,8/7/20,21:27:56,8/7/20 14:27,14:27:56,,,
33.447952,22.08,2020-08-07T21:27:57Z,8.631321,22.878174,65.56704,8/7/20 21:27,8/7/20,21:27:57,8/7/20 14:27,14:27:57,,,
33.438404,22.16,2020-08-07T21:28:37Z,8.639498,22.800983,63.838856,8/7/20 21:28,8/7/20,21:28:37,8/7/20 14:28,14:28:37,,,
33.43848,21.66,2020-08-07T21:28:38Z,8.639572,22.94097,63.808037,8/7/20 21:28,8/7/20,21:28:38,8/7/20 14:28,14:28:38,,,
33.43291,22.27,2020-08-07T21:29:16Z,8.642152,22.709476,62.189747,8/7/20 21:29,8/7/20,21:29:16,8/7/20 14:29,14:29:16,,,
33.43274,21.51,2020-08-07T21:29:17Z,8.642333,22.720053,62.14543,8/7/20 21:29,8/7/20,21:29:17,8/7/20 14:29,14:29:17,,,
33.41001,22.08,2020-08-07T21:29:57Z,8.652091,22.941591,60.394688,8/7/20 21:29,8/7/20,21:29:57,8/7/20 14:29,14:29:57,,,
33.40989,21.96,2020-08-07T21:29:58Z,8.652155,22.854502,60.359818,8/7/20 21:29,8/7/20,21:29:58,8/7/20 14:29,14:29:58,,,
33.385235,21.99,2020-08-07T21:30:36Z,8.667133,22.843431,58.684452,8/7/20 21:30,8/7/20,21:30:36,8/7/20 14:30,14:30:36,,,
33.38483,22.06,2020-08-07T21:30:37Z,8.667815,22.803864,58.66885,8/7/20 21:30,8/7/20,21:30:37,8/7/20 14:30,14:30:37,,,
33.36071,21.99,2020-08-07T21:31:16Z,8.669044,22.436657,56.920284,8/7/20 21:31,8/7/20,21:31:16,8/7/20 14:31,14:31:16,,,
33.360374,21.46,2020-08-07T21:31:17Z,8.669785,22.421095,56.853848,8/7/20 21:31,8/7/20,21:31:17,8/7/20 14:31,14:31:17,,,
33.32701,20.62,2020-08-07T21:31:57Z,8.682368,22.12353,55.132477,8/7/20 21:31,8/7/20,21:31:57,8/7/20 14:31,14:31:57,,,
33.325577,21.72,2020-08-07T21:31:58Z,8.682477,22.045792,55.079403,8/7/20 21:31,8/7/20,21:31:58,8/7/20 14:31,14:31:58,,,
33.295975,20.79,2020-08-07T21:32:36Z,8.672255,21.94487,53.381798,8/7/20 21:32,8/7/20,21:32:36,8/7/20 14:32,14:32:36,,,
33.296276,20.83,2020-08-07T21:32:37Z,8.672247,22.01481,53.337456,8/7/20 21:32,8/7/20,21:32:37,8/7/20 14:32,14:32:37,,,
33.293102,21.67,2020-08-07T21:33:17Z,8.669295,21.907276,51.752754,8/7/20 21:33,8/7/20,21:33:17,8/7/20 14:33,14:33:17,,,
33.293236,20.48,2020-08-07T21:33:18Z,8.669262,22.088552,51.72322,8/7/20 21:33,8/7/20,21:33:18,8/7/20 14:33,14:33:18,,,
33.286415,21.24,2020-08-07T21:33:56Z,8.666163,22.011559,50.023556,8/7/20 21:33,8/7/20,21:33:56,8/7/20 14:33,14:33:56,,,
33.285854,20.39,2020-08-07T21:33:57Z,8.665168,22.024275,49.971195,8/7/20 21:33,8/7/20,21:33:57,8/7/20 14:33,14:33:57,,,
33.215687,20.18,2020-08-07T21:34:36Z,8.608335,22.072649,48.34466,8/7/20 21:34,8/7/20,21:34:36,8/7/20 14:34,14:34:36,,,
33.21894,20.98,2020-08-07T21:34:37Z,8.608581,22.038387,48.335922,8/7/20 21:34,8/7/20,21:34:37,8/7/20 14:34,14:34:37,,,
33.179966,20.16,2020-08-07T21:35:17Z,8.594868,21.351734,46.727966,8/7/20 21:35,8/7/20,21:35:17,8/7/20 14:35,14:35:17,,,
33.146152,20.23,2020-08-07T21:35:18Z,8.584748,21.605835,46.62034,8/7/20 21:35,8/7/20,21:35:18,8/7/20 14:35,14:35:18,,,
33.02802,20.06,2020-08-07T21:35:56Z,8.441402,21.171951,45.03557,8/7/20 21:35,8/7/20,21:35:56,8/7/20 14:35,14:35:56,,,
33.02983,20.87,2020-08-07T21:35:57Z,8.440632,21.1878,45.02997,8/7/20 21:35,8/7/20,21:35:57,8/7/20 14:35,14:35:57,,,
32.910698,20.02,2020-08-07T21:36:37Z,8.375428,20.393364,43.32706,8/7/20 21:36,8/7/20,21:36:37,8/7/20 14:36,14:36:37,,,
32.909683,19.66,2020-08-07T21:36:38Z,8.373112,20.308971,43.22336,8/7/20 21:36,8/7/20,21:36:38,8/7/20 14:36,14:36:38,,,
32.816265,18.65,2020-08-07T21:37:16Z,8.361166,19.353878,41.718716,8/7/20 21:37,8/7/20,21:37:16,8/7/20 14:37,14:37:16,,,
32.821503,18.5,2020-08-07T21:37:17Z,8.361283,19.305752,41.685165,8/7/20 21:37,8/7/20,21:37:17,8/7/20 14:37,14:37:17,,,
32.764996,18.12,2020-08-07T21:37:56Z,8.3560295,18.345364,40.105934,8/7/20 21:37,8/7/20,21:37:56,8/7/20 14:37,14:37:56,,,
32.75692,18.34,2020-08-07T21:37:57Z,8.35609,18.299492,40.05555,8/7/20 21:37,8/7/20,21:37:57,8/7/20 14:37,14:37:57,,,
32.72136,17.13,2020-08-07T21:38:37Z,8.360538,17.681824,38.319386,8/7/20 21:38,8/7/20,21:38:37,8/7/20 14:38,14:38:37,,,
32.726208,16.88,2020-08-07T21:38:38Z,8.36052,17.707054,38.41196,8/7/20 21:38,8/7/20,21:38:38,8/7/20 14:38,14:38:38,,,
32.699837,16.72,2020-08-07T21:39:17Z,8.365772,17.258575,36.653214,8/7/20 21:39,8/7/20,21:39:17,8/7/20 14:39,14:39:17,,,
32.7016,17.12,2020-08-07T21:39:18Z,8.365238,17.081444,36.652958,8/7/20 21:39,8/7/20,21:39:18,8/7/20 14:39,14:39:18,,,
32.621635,16.29,2020-08-07T21:39:57Z,8.389982,16.767416,34.801624,8/7/20 21:39,8/7/20,21:39:57,8/7/20 14:39,14:39:57,,,
32.621876,16.51,2020-08-07T21:39:58Z,8.394557,16.794703,34.778168,8/7/20 21:39,8/7/20,21:39:58,8/7/20 14:39,14:39:58,,,
32.596874,15.09,2020-08-07T21:40:38Z,8.415189,15.354347,33.433865,8/7/20 21:40,8/7/20,21:40:38,8/7/20 14:40,14:40:38,,,
32.588295,15.5,2020-08-07T21:40:39Z,8.4226055,15.363478,33.342926,8/7/20 21:40,8/7/20,21:40:39,8/7/20 14:40,14:40:39,,,
32.496418,13.13,2020-08-07T21:41:17Z,8.549267,13.365836,31.592081,8/7/20 21:41,8/7/20,21:41:17,8/7/20 14:41,14:41:17,,,
32.50252,13.49,2020-08-07T21:41:18Z,8.540684,13.324383,31.731218,8/7/20 21:41,8/7/20,21:41:18,8/7/20 14:41,14:41:18,,,
32.487236,12.52,2020-08-07T21:41:58Z,8.571164,12.759047,29.882318,8/7/20 21:41,8/7/20,21:41:58,8/7/20 14:41,14:41:58,,,
32.48644,12.19,2020-08-07T21:41:59Z,8.572152,12.767851,29.812548,8/7/20 21:41,8/7/20,21:41:59,8/7/20 14:41,14:41:59,,,
32.47849,12.16,2020-08-07T21:42:37Z,8.585931,12.48709,28.247221,8/7/20 21:42,8/7/20,21:42:37,8/7/20 14:42,14:42:37,,,
32.476738,12.26,2020-08-07T21:42:38Z,8.588401,12.522547,28.120245,8/7/20 21:42,8/7/20,21:42:38,8/7/20 14:42,14:42:38,,,
32.47089,11.59,2020-08-07T21:43:16Z,8.608412,12.137202,26.8443,8/7/20 21:43,8/7/20,21:43:16,8/7/20 14:43,14:43:16,,,
32.46694,11.58,2020-08-07T21:43:17Z,8.615882,11.906391,26.736778,8/7/20 21:43,8/7/20,21:43:17,8/7/20 14:43,14:43:17,,,
32.403484,10.69,2020-08-07T21:43:56Z,8.855219,10.424277,25.012005,8/7/20 21:43,8/7/20,21:43:56,8/7/20 14:43,14:43:56,,,
32.40629,10.57,2020-08-07T21:43:57Z,8.862401,10.308895,24.907866,8/7/20 21:43,8/7/20,21:43:57,8/7/20 14:43,14:43:57,,,
32.390293,10.09,2020-08-07T21:44:37Z,8.985552,9.820402,23.408316,8/7/20 21:44,8/7/20,21:44:37,8/7/20 14:44,14:44:37,,,
32.38804,9.62,2020-08-07T21:45:16Z,9.065625,9.292292,21.899006,8/7/20 21:45,8/7/20,21:45:16,8/7/20 14:45,14:45:16,,,
32.405315,9.48,2020-08-07T21:45:17Z,9.065468,9.531958,21.80364,8/7/20 21:45,8/7/20,21:45:17,8/7/20 14:45,14:45:17,,,
32.380497,8.32,2020-08-07T21:45:57Z,9.164023,8.92103,19.87226,8/7/20 21:45,8/7/20,21:45:57,8/7/20 14:45,14:45:57,,,
32.379715,8.64,2020-08-07T21:45:58Z,9.152978,8.970533,19.88552,8/7/20 21:45,8/7/20,21:45:58,8/7/20 14:45,14:45:58,,,
32.378048,7.47,2020-08-07T21:46:37Z,9.200601,8.215238,18.597097,8/7/20 21:46,8/7/20,21:46:37,8/7/20 14:46,14:46:37,,,
32.385365,8.42,2020-08-07T21:46:38Z,9.191458,8.520667,18.432978,8/7/20 21:46,8/7/20,21:46:38,8/7/20 14:46,14:46:38,,,
32.343616,7.77,2020-08-07T21:47:18Z,9.385213,7.889727,16.60783,8/7/20 21:47,8/7/20,21:47:18,8/7/20 14:47,14:47:18,,,
32.366978,7.41,2020-08-07T21:47:19Z,9.353008,7.796921,16.67052,8/7/20 21:47,8/7/20,21:47:19,8/7/20 14:47,14:47:19,,,
32.346565,6.78,2020-08-07T21:47:57Z,9.54697,7.129179,15.482202,8/7/20 21:47,8/7/20,21:47:57,8/7/20 14:47,14:47:57,,,
32.314014,3.66,2020-08-07T21:48:36Z,10.120554,4.1361847,13.279476,8/7/20 21:48,8/7/20,21:48:36,8/7/20 14:48,14:48:36,,,
32.33232,3.47,2020-08-07T21:48:37Z,10.092193,3.92919,13.311519,8/7/20 21:48,8/7/20,21:48:37,8/7/20 14:48,14:48:37,,,
32.314384,0.12,2020-08-07T21:49:16Z,11.84518,-0.068452686,12.144082,8/7/20 21:49,8/7/20,21:49:16,8/7/20 14:49,14:49:16,,,
32.312897,0.51,2020-08-07T21:49:17Z,11.879013,0.018617839,12.156955,8/7/20 21:49,8/7/20,21:49:17,8/7/20 14:49,14:49:17,,,
32.412464,-0.77,2020-08-07T21:49:56Z,12.591461,-0.48537713,10.021351,8/7/20 21:49,8/7/20,21:49:56,8/7/20 14:49,14:49:56,,,
32.287384,-0.82,2020-08-07T21:49:57Z,12.729315,-0.29518116,9.829571,8/7/20 21:49,8/7/20,21:49:57,8/7/20 14:49,14:49:57,,,
32.35183,-1.49,2020-08-07T21:50:36Z,12.904775,-0.37243658,8.846076,8/7/20 21:50,8/7/20,21:50:36,8/7/20 14:50,14:50:36,,,
32.326435,-0.78,2020-08-07T21:50:38Z,12.969117,-0.2248145,8.609582,8/7/20 21:50,8/7/20,21:50:38,8/7/20 14:50,14:50:38,,,
32.396667,-0.85,2020-08-07T21:51:17Z,13.957684,-0.63203627,6.7898026,8/7/20 21:51,8/7/20,21:51:17,8/7/20 14:51,14:51:17,,,
32.302383,-1.02,2020-08-07T21:51:18Z,14.072331,-0.22135541,6.5272455,8/7/20 21:51,8/7/20,21:51:18,8/7/20 14:51,14:51:18,,,
33.983654,31.43,2020-08-08T07:21:12Z,7.332406,32.254467,192.32782,8/8/20 7:21,8/8/20,7:21:12,8/8/20 0:21,0:21:12,,,
33.983673,31.09,2020-08-08T07:21:13Z,7.332509,32.424564,192.32782,8/8/20 7:21,8/8/20,7:21:13,8/8/20 0:21,0:21:13,,,
33.98367,31.51,2020-08-08T07:21:52Z,7.3318295,32.16784,192.34114,8/8/20 7:21,8/8/20,7:21:52,8/8/20 0:21,0:21:52,,,
33.98364,30.53,2020-08-08T07:21:53Z,7.331886,32.236675,192.34274,8/8/20 7:21,8/8/20,7:21:53,8/8/20 0:21,0:21:53,,,
33.983486,30.95,2020-08-08T07:22:32Z,7.333125,32.274986,191.09297,8/8/20 7:22,8/8/20,7:22:32,8/8/20 0:22,0:22:32,,,
33.9834,31.07,2020-08-08T07:22:33Z,7.3332286,32.255795,191.04202,8/8/20 7:22,8/8/20,7:22:33,8/8/20 0:22,0:22:33,,,
33.98275,31.67,2020-08-08T07:23:12Z,7.3385525,32.196022,189.10986,8/8/20 7:23,8/8/20,7:23:12,8/8/20 0:23,0:23:12,,,
33.982643,31.22,2020-08-08T07:23:13Z,7.338769,32.10976,189.0599,8/8/20 7:23,8/8/20,7:23:13,8/8/20 0:23,0:23:13,,,
33.98165,31.49,2020-08-08T07:23:52Z,7.3402815,32.25631,187.19748,8/8/20 7:23,8/8/20,7:23:52,8/8/20 0:23,0:23:52,,,
33.981625,30.87,2020-08-08T07:23:53Z,7.34022,32.19387,187.1483,8/8/20 7:23,8/8/20,7:23:53,8/8/20 0:23,0:23:53,,,
33.98086,31.23,2020-08-08T07:24:32Z,7.3405566,32.347656,185.2232,8/8/20 7:24,8/8/20,7:24:32,8/8/20 0:24,0:24:32,,,
33.980713,31.3,2020-08-08T07:24:33Z,7.3406124,32.20589,185.1716,8/8/20 7:24,8/8/20,7:24:33,8/8/20 0:24,0:24:33,,,
33.98051,31.17,2020-08-08T07:25:12Z,7.341033,32.123264,183.23589,8/8/20 7:25,8/8/20,7:25:12,8/8/20 0:25,0:25:12,,,
33.980423,31.32,2020-08-08T07:25:13Z,7.341074,32.17625,183.18785,8/8/20 7:25,8/8/20,7:25:13,8/8/20 0:25,0:25:13,,,
33.97991,30.75,2020-08-08T07:25:52Z,7.344936,32.045063,181.305,8/8/20 7:25,8/8/20,7:25:52,8/8/20 0:25,0:25:52,,,
33.97932,31.66,2020-08-08T07:25:53Z,7.3457546,32.069786,181.25534,8/8/20 7:25,8/8/20,7:25:53,8/8/20 0:25,0:25:53,,,
33.978405,30.92,2020-08-08T07:26:32Z,7.350589,32.151318,179.32414,8/8/20 7:26,8/8/20,7:26:32,8/8/20 0:26,0:26:32,,,
33.978424,31.97,2020-08-08T07:26:33Z,7.3506236,32.29145,179.27295,8/8/20 7:26,8/8/20,7:26:33,8/8/20 0:26,0:26:33,,,
33.977234,31.63,2020-08-08T07:27:12Z,7.3598833,31.98505,177.36945,8/8/20 7:27,8/8/20,7:27:12,8/8/20 0:27,0:27:12,,,
33.977093,30.99,2020-08-08T07:27:13Z,7.35986,32.010914,177.32132,8/8/20 7:27,8/8/20,7:27:13,8/8/20 0:27,0:27:13,,,
33.977177,31.52,2020-08-08T07:27:52Z,7.3681636,32.002625,175.4335,8/8/20 7:27,8/8/20,7:27:52,8/8/20 0:27,0:27:52,,,
33.976574,31.21,2020-08-08T07:27:53Z,7.3689594,31.972319,175.38315,8/8/20 7:27,8/8/20,7:27:53,8/8/20 0:27,0:27:53,,,
33.975822,31.19,2020-08-08T07:28:33Z,7.3810573,31.942719,173.44017,8/8/20 7:28,8/8/20,7:28:33,8/8/20 0:28,0:28:33,,,
33.975796,31.08,2020-08-08T07:28:34Z,7.382102,32.066093,173.39114,8/8/20 7:28,8/8/20,7:28:34,8/8/20 0:28,0:28:34,,,
33.97399,30.76,2020-08-08T07:29:12Z,7.3891377,31.924837,171.5387,8/8/20 7:29,8/8/20,7:29:12,8/8/20 0:29,0:29:12,,,
33.974102,30.75,2020-08-08T07:29:13Z,7.389024,31.89474,171.48962,8/8/20 7:29,8/8/20,7:29:13,8/8/20 0:29,0:29:13,,,
33.973694,31.27,2020-08-08T07:29:52Z,7.391435,31.990795,169.57738,8/8/20 7:29,8/8/20,7:29:52,8/8/20 0:29,0:29:52,,,
33.97378,31.98,2020-08-08T07:29:53Z,7.39142,32.088898,169.52594,8/8/20 7:29,8/8/20,7:29:53,8/8/20 0:29,0:29:53,,,
33.972256,31.71,2020-08-08T07:30:32Z,7.407247,31.9859,167.59944,8/8/20 7:30,8/8/20,7:30:32,8/8/20 0:30,0:30:32,,,
33.972267,31.04,2020-08-08T07:30:33Z,7.407405,32.06885,167.55339,8/8/20 7:30,8/8/20,7:30:33,8/8/20 0:30,0:30:33,,,
33.97177,31.74,2020-08-08T07:31:12Z,7.412644,31.86855,165.75671,8/8/20 7:31,8/8/20,7:31:12,8/8/20 0:31,0:31:12,,,
33.97167,30.45,2020-08-08T07:31:13Z,7.412881,31.756723,165.7127,8/8/20 7:31,8/8/20,7:31:13,8/8/20 0:31,0:31:13,,,
33.971077,30.94,2020-08-08T07:31:52Z,7.416514,31.80691,163.84875,8/8/20 7:31,8/8/20,7:31:52,8/8/20 0:31,0:31:52,,,
33.971203,30.71,2020-08-08T07:31:53Z,7.4164486,31.91265,163.79906,8/8/20 7:31,8/8/20,7:31:53,8/8/20 0:31,0:31:53,,,
33.971085,30.89,2020-08-08T07:32:32Z,7.4185085,31.796476,161.98978,8/8/20 7:32,8/8/20,7:32:32,8/8/20 0:32,0:32:32,,,
33.970573,30.88,2020-08-08T07:33:11Z,7.421917,31.768446,160.12932,8/8/20 7:33,8/8/20,7:33:11,8/8/20 0:33,0:33:11,,,
33.970654,31.53,2020-08-08T07:33:12Z,7.421927,31.806547,160.08661,8/8/20 7:33,8/8/20,7:33:12,8/8/20 0:33,0:33:12,,,
33.96966,30.72,2020-08-08T07:33:51Z,7.458644,31.570412,158.2381,8/8/20 7:33,8/8/20,7:33:51,8/8/20 0:33,0:33:51,,,
33.966953,30.77,2020-08-08T07:33:52Z,7.462791,31.501604,158.1876,8/8/20 7:33,8/8/20,7:33:52,8/8/20 0:33,0:33:52,,,
33.963406,30.72,2020-08-08T07:34:31Z,7.4727263,31.562037,156.37228,8/8/20 7:34,8/8/20,7:34:31,8/8/20 0:34,0:34:31,,,
33.964108,29.68,2020-08-08T07:34:32Z,7.4701786,31.586582,156.32678,8/8/20 7:34,8/8/20,7:34:32,8/8/20 0:34,0:34:32,,,
33.965534,29.64,2020-08-08T07:35:11Z,7.479042,31.357597,154.47502,8/8/20 7:35,8/8/20,7:35:11,8/8/20 0:35,0:35:11,,,
33.966194,30.92,2020-08-08T07:35:12Z,7.4798746,31.460535,154.42494,8/8/20 7:35,8/8/20,7:35:12,8/8/20 0:35,0:35:12,,,
33.962433,30.47,2020-08-08T07:35:52Z,7.49194,31.441523,152.56677,8/8/20 7:35,8/8/20,7:35:52,8/8/20 0:35,0:35:52,,,
33.96304,30.68,2020-08-08T07:35:53Z,7.4903307,31.537424,152.52011,8/8/20 7:35,8/8/20,7:35:53,8/8/20 0:35,0:35:53,,,
33.961163,30.69,2020-08-08T07:36:32Z,7.5235395,31.205784,150.64568,8/8/20 7:36,8/8/20,7:36:32,8/8/20 0:36,0:36:32,,,
33.961548,30.89,2020-08-08T07:36:33Z,7.523246,31.102758,150.60172,8/8/20 7:36,8/8/20,7:36:33,8/8/20 0:36,0:36:33,,,
33.961132,29.33,2020-08-08T07:37:12Z,7.5323076,31.1896,148.75822,8/8/20 7:37,8/8/20,7:37:12,8/8/20 0:37,0:37:12,,,
33.961197,30.45,2020-08-08T07:37:13Z,7.5320783,31.199205,148.71248,8/8/20 7:37,8/8/20,7:37:13,8/8/20 0:37,0:37:13,,,
33.961517,30.51,2020-08-08T07:37:52Z,7.5402822,31.12769,146.91098,8/8/20 7:37,8/8/20,7:37:52,8/8/20 0:37,0:37:52,,,
33.96155,31.08,2020-08-08T07:37:53Z,7.5404897,31.145782,146.86,8/8/20 7:37,8/8/20,7:37:53,8/8/20 0:37,0:37:53,,,
33.956654,30.34,2020-08-08T07:38:32Z,7.599872,30.730947,144.9897,8/8/20 7:38,8/8/20,7:38:32,8/8/20 0:38,0:38:32,,,
33.956547,30.15,2020-08-08T07:38:33Z,7.600348,30.709347,144.9417,8/8/20 7:38,8/8/20,7:38:33,8/8/20 0:38,0:38:33,,,
33.953365,29.84,2020-08-08T07:39:12Z,7.629574,30.499743,143.09177,8/8/20 7:39,8/8/20,7:39:12,8/8/20 0:39,0:39:12,,,
33.95306,29.79,2020-08-08T07:39:13Z,7.6293774,30.693378,143.04898,8/8/20 7:39,8/8/20,7:39:13,8/8/20 0:39,0:39:13,,,
33.952034,29.95,2020-08-08T07:39:52Z,7.6559505,30.510342,141.2409,8/8/20 7:39,8/8/20,7:39:52,8/8/20 0:39,0:39:52,,,
33.951626,30.9,2020-08-08T07:39:53Z,7.6582108,30.469948,141.19064,8/8/20 7:39,8/8/20,7:39:53,8/8/20 0:39,0:39:53,,,
33.942604,29.81,2020-08-08T07:40:32Z,7.714523,30.214796,139.32008,8/8/20 7:40,8/8/20,7:40:32,8/8/20 0:40,0:40:32,,,
33.94277,29.59,2020-08-08T07:40:33Z,7.7148533,30.213625,139.27171,8/8/20 7:40,8/8/20,7:40:33,8/8/20 0:40,0:40:33,,,
33.938343,29.23,2020-08-08T07:41:12Z,7.7342005,30.179039,137.4238,8/8/20 7:41,8/8/20,7:41:12,8/8/20 0:41,0:41:12,,,
33.938377,28.89,2020-08-08T07:41:13Z,7.7342634,30.266127,137.37856,8/8/20 7:41,8/8/20,7:41:13,8/8/20 0:41,0:41:13,,,
33.940678,29.67,2020-08-08T07:41:52Z,7.7213955,30.282263,135.5642,8/8/20 7:41,8/8/20,7:41:52,8/8/20 0:41,0:41:52,,,
33.940983,29.89,2020-08-08T07:41:53Z,7.721946,30.241507,135.51767,8/8/20 7:41,8/8/20,7:41:53,8/8/20 0:41,0:41:53,,,
33.936203,29.49,2020-08-08T07:42:32Z,7.7339163,30.146568,133.64917,8/8/20 7:42,8/8/20,7:42:32,8/8/20 0:42,0:42:32,,,
33.93623,28.67,2020-08-08T07:42:33Z,7.7342377,30.116621,133.60036,8/8/20 7:42,8/8/20,7:42:33,8/8/20 0:42,0:42:33,,,
33.93453,29.65,2020-08-08T07:43:12Z,7.7375712,30.229752,131.79301,8/8/20 7:43,8/8/20,7:43:12,8/8/20 0:43,0:43:12,,,
33.931583,29.35,2020-08-08T07:43:51Z,7.7425466,30.182484,129.94392,8/8/20 7:43,8/8/20,7:43:51,8/8/20 0:43,0:43:51,,,
33.931206,29.81,2020-08-08T07:43:52Z,7.7430825,30.390516,129.89404,8/8/20 7:43,8/8/20,7:43:52,8/8/20 0:43,0:43:52,,,
33.929955,28.9,2020-08-08T07:44:31Z,7.7454095,30.290808,128.06969,8/8/20 7:44,8/8/20,7:44:31,8/8/20 0:44,0:44:31,,,
33.92992,29.43,2020-08-08T07:44:32Z,7.745506,30.169725,128.02333,8/8/20 7:44,8/8/20,7:44:32,8/8/20 0:44,0:44:32,,,
33.92956,29.19,2020-08-08T07:45:11Z,7.746775,30.145657,126.23688,8/8/20 7:45,8/8/20,7:45:11,8/8/20 0:45,0:45:11,,,
33.929558,29.25,2020-08-08T07:45:12Z,7.746714,30.29639,126.19082,8/8/20 7:45,8/8/20,7:45:12,8/8/20 0:45,0:45:12,,,
33.92997,28.94,2020-08-08T07:45:52Z,7.7468634,30.148447,124.41564,8/8/20 7:45,8/8/20,7:45:52,8/8/20 0:45,0:45:52,,,
33.92996,29.2,2020-08-08T07:45:53Z,7.7466025,30.081907,124.36812,8/8/20 7:45,8/8/20,7:45:53,8/8/20 0:45,0:45:53,,,
33.93002,28.97,2020-08-08T07:46:32Z,7.746112,30.323729,122.55447,8/8/20 7:46,8/8/20,7:46:32,8/8/20 0:46,0:46:32,,,
33.93024,29.31,2020-08-08T07:46:33Z,7.7461734,30.16671,122.507706,8/8/20 7:46,8/8/20,7:46:33,8/8/20 0:46,0:46:33,,,
33.92947,29.55,2020-08-08T07:47:12Z,7.7463603,30.269585,120.77417,8/8/20 7:47,8/8/20,7:47:12,8/8/20 0:47,0:47:12,,,
33.929474,29.77,2020-08-08T07:47:13Z,7.746209,30.195854,120.72758,8/8/20 7:47,8/8/20,7:47:13,8/8/20 0:47,0:47:13,,,
33.92947,29.31,2020-08-08T07:47:51Z,7.7469664,30.141577,118.98993,8/8/20 7:47,8/8/20,7:47:51,8/8/20 0:47,0:47:51,,,
33.929478,28.82,2020-08-08T07:47:52Z,7.7469664,30.219872,118.94961,8/8/20 7:47,8/8/20,7:47:52,8/8/20 0:47,0:47:52,,,
33.930016,29.48,2020-08-08T07:48:31Z,7.746618,30.109156,117.16048,8/8/20 7:48,8/8/20,7:48:31,8/8/20 0:48,0:48:31,,,
33.92999,29.75,2020-08-08T07:48:32Z,7.746908,30.165941,117.11299,8/8/20 7:48,8/8/20,7:48:32,8/8/20 0:48,0:48:32,,,
33.928314,29.85,2020-08-08T07:49:11Z,7.7409015,30.242971,115.36113,8/8/20 7:49,8/8/20,7:49:11,8/8/20 0:49,0:49:11,,,
33.928226,29.16,2020-08-08T07:49:12Z,7.740814,30.3168,115.314354,8/8/20 7:49,8/8/20,7:49:12,8/8/20 0:49,0:49:12,,,
33.927326,28.45,2020-08-08T07:49:51Z,7.738689,30.255808,113.53431,8/8/20 7:49,8/8/20,7:49:51,8/8/20 0:49,0:49:51,,,
33.927265,29.92,2020-08-08T07:49:52Z,7.7385173,30.378916,113.48697,8/8/20 7:49,8/8/20,7:49:52,8/8/20 0:49,0:49:52,,,
33.922615,29.38,2020-08-08T07:50:32Z,7.732279,30.416687,111.69104,8/8/20 7:50,8/8/20,7:50:32,8/8/20 0:50,0:50:32,,,
33.922817,28.8,2020-08-08T07:50:33Z,7.730501,30.283041,111.64763,8/8/20 7:50,8/8/20,7:50:33,8/8/20 0:50,0:50:33,,,
